comando,backend,ejemplo,n,iteracion,tiempo
prove,noirky2-bits-nozk,memory,3000,8,33.74791240692139
prove,noirky2-bits-nozk,memory,3000,9,34.72514295578003
prove,noirky2-bits-nozk,memory,3000,10,34.09441781044006
prove,noirky2-bits-nozk,memory,3000,11,34.368959188461304
prove,noirky2-bits-nozk,memory,3000,12,33.86979937553406
prove,noirky2-bits-nozk,memory,3000,13,34.185588359832764
prove,noirky2-bits-nozk,memory,3000,14,34.44288158416748
prove,noirky2-bits-nozk,memory,3000,15,34.41607403755188
prove,noirky2-bits-nozk,memory,3000,16,33.72303056716919
prove,noirky2-bits-nozk,memory,3000,17,34.52536964416504
prove,noirky2-bits-nozk,memory,3000,18,34.325000524520874
prove,noirky2-bits-nozk,memory,3000,19,33.800100326538086
prove,bb,memory,100,0,0.3366971015930176
prove,bb,memory,100,1,0.3324317932128906
prove,bb,memory,100,2,0.3330676555633545
prove,bb,memory,100,3,0.33376002311706543
prove,bb,memory,100,4,0.33243227005004883
prove,bb,memory,100,5,0.33407163619995117
